orgId	fit.genomics Name	Scientific  Name as shown in KBase	RefSeq/Genome ID	Media w/o Carbon and Nitrogrn source	Kbase Template Media	Carbon and Nitrogen Cpds IDs	Name/Media ID	Group	Condition	Description
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	 RCH2_defined_noCarbon	 RCH2_defined_noCarbon	cpd00035	set2IT004	carbon source	L-Alanine	L-Alanine (C)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	 RCH2_defined_noCarbon	 RCH2_defined_noCarbon	cpd00035	set2IT016	carbon source	L-Alanine	L-Alanine (C)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	 RCH2_defined_noCarbon	 RCH2_defined_noCarbon	cpd00129	set2IT003	carbon source	L-Proline	L-Proline (C)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	 RCH2_defined_noCarbon	 RCH2_defined_noCarbon	cpd00129	set2IT015	carbon source	L-Proline	L-Proline (C)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	 RCH2_defined_noCarbon	 RCH2_defined_noCarbon	cpd00122	set2IT005	carbon source	N-Acetyl-D-Glucosamine	NAG (C)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	 RCH2_defined_noCarbon	 RCH2_defined_noCarbon	cpd00122	set2IT017	carbon source	N-Acetyl-D-Glucosamine	NAG (C)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	 RCH2_defined_noCarbon	 RCH2_defined_noCarbon	cpd00020	set1IT095	carbon source	Sodium pyruvate	pyruvate (C)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	 RCH2_defined_noCarbon	 RCH2_defined_noCarbon	cpd00020	set2IT013	carbon source	Sodium pyruvate	pyruvate (C)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	 RCH2_defined_noCarbon	 RCH2_defined_noCarbon	cpd00076	set2IT008	carbon source	Sucrose	Sucrose (C)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00051;cpd00119;cpd00322;cpd00107;cpd00039;cpd00060;cpd00066;cpd00161;cpd00156;cpd00035;cpd00132;cpd00041;cpd00084;cpd00053;cpd00023;cpd00033;cpd00129;cpd00054;cpd00069	set3IT091	nitrogen source	casamino acids	Casamino Acids (N)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd27103	set3IT093	nitrogen source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (N)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	0	set3IT094	nitrogen source	Glucuronamide	Glucuronamide (N)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00051	set3IT082	nitrogen source	L-Arginine	L-Arginine (N)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00132	set3IT086	nitrogen source	L-Asparagine	L-Asparagine (N)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00322	set3IT089	nitrogen source	L-Isoleucine	L-Isoleucine (N)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00107	set3IT090	nitrogen source	L-Leucine	L-Leucine (N)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00039	set3IT083	nitrogen source	L-Lysine	L-Lysine (N)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00129	set3IT088	nitrogen source	L-Proline	L-Proline (N)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00122	set3IT092	nitrogen source	N-Acetyl-D-Glucosamine	N-Acetyl-D-glucosamine (N)
Dyella79	Dyella japonica UNC79MFTsu3.2	Dyella japonica UNC79MFTsu3.2	GCF_000620485.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00209	set3IT096	nitrogen source	Sodium nitrate	nitrate (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		0	set2IT082	carbon source	a-Cyclodextrin	a-Cyclodextrin (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		0	set3IT003	carbon source	a-Cyclodextrin	a-Cyclodextrin (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		0	set3IT020	carbon source	a-Cyclodextrin	a-Cyclodextrin (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd01354	set2IT088	carbon source	Beta-Lactose	Beta-Lactose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd01354	set3IT009	carbon source	Beta-Lactose	Beta-Lactose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd01354	set3IT026	carbon source	Beta-Lactose	Beta-Lactose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00158	set2IT083	carbon source	D-Cellobiose	D-Cellobiose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00158	set3IT004	carbon source	D-Cellobiose	D-Cellobiose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00158	set3IT021	carbon source	D-Cellobiose	D-Cellobiose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00082	set2IT074	carbon source	D-Fructose	D-Fructose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00082	set2IT091	carbon source	D-Fructose	D-Fructose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00082	set3IT012	carbon source	D-Fructose	D-Fructose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00108	set2IT079	carbon source	D-Galactose	D-Galactose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00108	set2IT096	carbon source	D-Galactose	D-Galactose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00108	set3IT017	carbon source	D-Galactose	D-Galactose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd27103	set2IT086	carbon source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd27103	set3IT007	carbon source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd27103	set3IT024	carbon source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00027	set2IT073	carbon source	D-Glucose	D-Glucose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00027	set2IT090	carbon source	D-Glucose	D-Glucose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00027	set3IT011	carbon source	D-Glucose	D-Glucose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00179	set2IT077	carbon source	D-Maltose monohydrate	D-Maltose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00179	set2IT094	carbon source	D-Maltose monohydrate	D-Maltose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00179	set3IT015	carbon source	D-Maltose monohydrate	D-Maltose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00314	set2IT084	carbon source	D-Mannitol	D-Mannitol (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00314	set3IT005	carbon source	D-Mannitol	D-Mannitol (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00314	set3IT022	carbon source	D-Mannitol	D-Mannitol (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00138	set2IT089	carbon source	D-Mannose	D-Mannose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00138	set3IT010	carbon source	D-Mannose	D-Mannose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00138	set3IT027	carbon source	D-Mannose	D-Mannose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00382	set2IT080	carbon source	D-Raffinose pentahydrate	D-Raffinose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00382	set3IT001	carbon source	D-Raffinose pentahydrate	D-Raffinose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00382	set3IT018	carbon source	D-Raffinose pentahydrate	D-Raffinose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd01030	set2IT087	carbon source	D-Salicin	D-Salicin (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd01030	set3IT008	carbon source	D-Salicin	D-Salicin (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd01030	set3IT025	carbon source	D-Salicin	D-Salicin (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00794	set2IT085	carbon source	D-Trehalose dihydrate	D-Trehalose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00794	set3IT006	carbon source	D-Trehalose dihydrate	D-Trehalose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00794	set3IT023	carbon source	D-Trehalose dihydrate	D-Trehalose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00154	set2IT078	carbon source	D-Xylose	D-Xylose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00154	set2IT095	carbon source	D-Xylose	D-Xylose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00154	set3IT016	carbon source	D-Xylose	D-Xylose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00224	set2IT076	carbon source	L-Arabinose	L-Arabinose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00224	set2IT093	carbon source	L-Arabinose	L-Arabinose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00224	set3IT014	carbon source	L-Arabinose	L-Arabinose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00396	set2IT081	carbon source	L-Rhamnose monohydrate	L-Rhamnose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00396	set3IT002	carbon source	L-Rhamnose monohydrate	L-Rhamnose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00396	set3IT019	carbon source	L-Rhamnose monohydrate	L-Rhamnose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00076	set2IT075	carbon source	Sucrose	Sucrose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00076	set2IT092	carbon source	Sucrose	Sucrose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noCarbon_HighNutrient		cpd00076	set3IT013	carbon source	Sucrose	Sucrose (C)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00013	set3IT049	nitrogen source	Ammonium chloride	Ammonium chloride (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00013	set3IT068	nitrogen source	Ammonium chloride	Ammonium chloride (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00051;cpd00119;cpd00322;cpd00107;cpd00039;cpd00060;cpd00066;cpd00161;cpd00156;cpd00035;cpd00132;cpd00041;cpd00084;cpd00053;cpd00023;cpd00033;cpd00129;cpd00054;cpd00069	set3IT046	nitrogen source	casamino acids	Casamino Acids (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00051;cpd00119;cpd00322;cpd00107;cpd00039;cpd00060;cpd00066;cpd00161;cpd00156;cpd00035;cpd00132;cpd00041;cpd00084;cpd00053;cpd00023;cpd00033;cpd00129;cpd00054;cpd00069	set3IT065	nitrogen source	casamino acids	Casamino Acids (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd27103	set3IT047	nitrogen source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd27103	set3IT066	nitrogen source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		0	set3IT048	nitrogen source	Glucuronamide	Glucuronamide (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		0	set3IT067	nitrogen source	Glucuronamide	Glucuronamide (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00035	set3IT040	nitrogen source	L-Alanine	L-Alanine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00035	set3IT059	nitrogen source	L-Alanine	L-Alanine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00051	set3IT032	nitrogen source	L-Arginine	L-Arginine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00051	set3IT051	nitrogen source	L-Arginine	L-Arginine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00132	set3IT037	nitrogen source	L-Asparagine	L-Asparagine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00132	set3IT056	nitrogen source	L-Asparagine	L-Asparagine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00274	set3IT045	nitrogen source	L-Citrulline	L-Citrulline (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00274	set3IT064	nitrogen source	L-Citrulline	L-Citrulline (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00023	set3IT034	nitrogen source	L-Glutamic acid monopotassium salt monohydrate	L-Glutamic (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00023	set3IT053	nitrogen source	L-Glutamic acid monopotassium salt monohydrate	L-Glutamic (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00053	set3IT038	nitrogen source	L-Glutamine	L-Glutamine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00053	set3IT057	nitrogen source	L-Glutamine	L-Glutamine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00107	set3IT041	nitrogen source	L-Leucine	L-Leucine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00107	set3IT060	nitrogen source	L-Leucine	L-Leucine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00039	set3IT033	nitrogen source	L-Lysine	L-Lysine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00039	set3IT052	nitrogen source	L-Lysine	L-Lysine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00060	set3IT042	nitrogen source	L-Methionine	L-Methionine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00060	set3IT061	nitrogen source	L-Methionine	L-Methionine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00066	set3IT043	nitrogen source	L-Phenylalanine	L-Phenylalanine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00066	set3IT062	nitrogen source	L-Phenylalanine	L-Phenylalanine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00129	set3IT039	nitrogen source	L-Proline	L-Proline (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00129	set3IT058	nitrogen source	L-Proline	L-Proline (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00054	set3IT035	nitrogen source	L-Serine	L-Serine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00054	set3IT054	nitrogen source	L-Serine	L-Serine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00069	set3IT044	nitrogen source	L-tyrosine disodium salt	L-tyrosine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00069	set3IT063	nitrogen source	L-tyrosine disodium salt	L-tyrosine (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00209	set3IT050	nitrogen source	Sodium nitrate	nitrate (N)
Cola	Echinicola vietnamensis KMM 6221, DSM 17526	Echinicola vietnamensis DSM 17526	GCF_000325705.1	DinoMM_noNitrogen_HighNutrient_GlucoseC		cpd00209	set3IT069	nitrogen source	Sodium nitrate	nitrate (N)
Keio	Escherichia coli BW25113	Escherichia coli BW25113	GCF_000750555.1	M9_minimal_media_noCarbon	M9_minimal_media_noCarbon	cpd00024	set1IT019	carbon source	a-Ketoglutaric acid disodium salt hydrate	a-Ketoglutaric (C)
Keio	Escherichia coli BW25113	Escherichia coli BW25113	GCF_000750555.1	M9_minimal_media_noCarbon	M9_minimal_media_noCarbon	cpd00024	set1IT020	carbon source	a-Ketoglutaric acid disodium salt hydrate	a-Ketoglutaric (C)
Keio	Escherichia coli BW25114	Escherichia coli BW25113	GCF_000750555.1	M9_minimal_media_noCarbon	M9_minimal_media_noCarbon	cpd00051;cpd00119;cpd00322;cpd00107;cpd00039;cpd00060;cpd00066;cpd00161;cpd00156;cpd00035;cpd00132;cpd00041;cpd00084;cpd00053;cpd00023;cpd00033;cpd00129;cpd00054;cpd00069	set1IT059	carbon source	casamino acids	casaminos (C)
